0 1 2
594 26 7
594 26 7
595 19 24
595 19 24
595 21 30
595 21 30
596 6 11
596 6 11
596 10 13
596 10 13
597 24 8
597 24 8
597 30 23
597 30 23
598 14 24
598 14 24
598 33 32
598 33 32
599 8 30
599 8 30
599 31 35
599 31 35
600 7 34
600 7 34
600 23 27
600 23 27
601 24 11
601 24 11
601 35 10
601 35 10
602 26 2
602 26 2
602 28 12
602 28 12
603 22 23
603 22 23
603 22 23
603 22 21
603 22 34
603 34 20
603 34 20
604 26 15
604 26 15
605 20 17
605 20 17
605 35 28
605 35 28
606 32 27
606 32 27
606 34 29
606 34 29
607 24 29
607 24 29
607 25 6
607 25 6
608 12 16
608 12 16
608 32 2
608 32 2
609 14 23
609 14 23
609 17 28
609 17 28
610 6 33
610 6 33
610 16 10
610 16 10
611 6 1
611 6 1
611 14 12
611 14 12
612 5 20
612 5 20
612 18 35
612 18 35
613 7 10
613 7 10
613 7 16
613 7 16
614 15 25
614 15 25
614 23 7
614 23 7
615 28 33
615 28 33
615 32 7
615 32 7
616 15 30
616 15 30
616 26 5
616 26 5
616 36 35
616 36 29
616 36 15
617 9 18
617 9 18
618 1 28
618 1 28
618 29 17
618 29 17
619 11 19
619 11 19
619 35 12
619 35 12
620 15 27
620 15 27
620 16 19
620 16 17
620 16 9
620 36 10
620 36 10
621 26 5
621 26 5
622 9 32
622 11 9
622 11 32
622 17 34
622 17 34
622 32 18
622 32 18
623 11 15
623 11 15
623 15 26
623 15 26
624 7 27
624 7 27
624 35 34
624 35 34
625 10 22
625 10 22
625 20 17
625 20 17
626 33 5
626 33 5
627 15 20
627 15 20
627 25 29
627 25 29
628 13 14
628 13 14
628 24 33
628 24 33
629 7 5
629 7 5
629 9 28
629 9 28
630 15 20
630 15 20
630 23 18
630 23 18
631 6 5
631 6 5
631 7 6
631 7 6
632 16 31
632 16 31
632 32 9
632 32 9
633 6 26
633 6 26
633 16 32
633 16 32
634 13 20
634 13 20
634 36 7
634 36 7
635 2 21
635 2 21
635 6 16
635 6 16
636 10 11
636 10 11
636 12 35
636 12 35
637 22 1
637 22 1
637 24 19
637 24 19
638 28 29
638 28 29
638 35 17
638 35 17
639 9 22
639 9 22
639 13 14
639 13 14
640 34 36
640 34 36
641 15 9
641 15 9
641 37 38
641 37 21
641 37 6
642 21 30
642 21 30
642 36 22
642 36 22
643 23 20
643 23 20
643 26 35
643 26 35
644 14 6
644 14 6
644 32 17
644 32 17
644 36 28
644 36 13
644 36 38
645 13 32
645 13 32
646 8 22
646 8 22
646 31 37
646 31 38
646 31 16
647 17 8
647 17 8
647 27 15
647 27 15
648 24 38
648 24 38
648 34 33
648 34 33
649 18 16
649 18 16
650 26 8
650 26 8
650 33 20
650 33 20
651 28 25
651 28 25
652 31 24
652 31 24
653 10 13
653 10 13
653 35 28
653 35 28
654 11 38
654 11 38
655 24 15
655 24 15
656 31 27
656 31 27
656 37 28
656 37 28
657 2 32
657 2 32
657 30 8
657 30 8
658 32 7
658 32 7
659 28 37
659 28 37
659 30 20
659 30 20
660 1 32
660 1 32
660 23 33
660 23 33
661 35 8
661 35 8
662 19 15
662 19 15
663 20 17
663 20 17
663 20 29
663 20 29
664 18 21
664 18 21
664 19 31
664 19 31
665 21 11
665 21 11
665 38 15
665 38 15
666 1 12
666 1 12
666 38 15
666 38 15
667 13 24
667 13 24
667 33 38
667 33 38
668 15 35
668 15 35
668 27 18
668 27 18
669 14 15
669 14 25
669 14 35
669 15 34
669 15 34
669 35 26
669 35 26
670 11 5
670 11 5
670 22 25
670 22 25
671 18 7
671 18 7
671 31 20
671 31 20
672 19 9
672 19 9
673 5 31
673 5 31
673 11 17
673 11 17
674 25 33
674 25 33
674 28 24
674 28 24
675 23 20
675 23 20
675 24 36
675 24 36
676 32 25
676 32 25
677 18 13
677 18 13
677 31 27
677 31 27
678 17 1
678 17 1
678 25 8
678 25 8
679 11 27
679 11 27
680 6 18
680 6 18
680 9 10
680 9 10
681 5 23
681 5 23
681 27 29
681 27 29
682 7 17
682 7 17
682 27 37
682 27 37
683 10 24
683 10 24
683 36 33
683 36 33
684 20 14
684 20 14
685 15 31
685 15 31
685 38 8
685 38 8
686 29 15
686 29 15
687 10 15
687 10 15
687 16 14
687 16 14
688 12 10
688 12 10
688 17 9
688 17 9
689 9 30
689 9 30
689 28 12
689 28 12
690 18 19
690 18 19
690 21 32
690 21 32
691 32 25
691 32 25
692 27 15
692 27 15
692 34 23
692 34 23
693 23 18
693 23 18
693 38 2
693 38 2
694 1 36
694 1 36
694 24 7
694 24 7
695 2 8
695 2 8
695 27 6
695 27 6
696 13 27
696 13 27
696 26 16
696 26 16
697 19 38
697 19 38
697 35 28
697 35 28
698 6 22
698 6 22
698 28 33
698 28 33
699 17 8
699 17 8
699 26 1
699 26 1
700 13 20
700 13 20
700 27 9
700 27 9
701 14 21
701 14 21
701 32 22
701 32 22
702 13 8
702 13 8
702 18 5
702 26 30
702 26 30
702 39 18
702 39 5
703 33 16
703 33 16
703 34 17
703 34 17
704 28 6
704 28 6
705 5 24
705 5 24
705 11 33
705 11 33
706 31 24
706 31 24
707 7 5
707 7 5
707 10 32
707 10 32
708 13 38
708 13 38
708 27 12
708 27 12
709 10 17
709 10 17
709 14 28
709 14 28
710 9 6
710 9 6
710 22 11
710 22 11
711 15 34
711 15 34
711 39 37
711 39 37
712 14 30
712 14 30
712 34 2
712 34 2
713 12 20
713 12 20
713 20 17
713 20 17
714 13 34
714 13 34
714 21 22
714 21 22
715 6 19
715 6 19
715 23 27
715 23 27
716 9 24
716 9 24
716 10 30
716 10 30
717 1 18
717 1 18
717 19 17
717 19 17
718 1 33
718 1 33
718 28 2
718 28 2
718 40 34
718 40 32
718 40 19
719 20 9
719 20 9
719 28 10
719 28 10
720 7 10
720 7 10
720 24 25
720 24 25
721 8 22
721 8 22
721 12 1
721 12 1
722 12 31
722 12 31
722 13 32
722 13 32
723 10 33
723 10 33
723 17 30
723 17 30
724 7 22
724 7 22
724 19 27
724 19 27
725 9 29
725 9 29
725 40 31
725 40 31
726 9 16
726 9 16
726 38 34
726 38 34
727 28 35
727 28 35
727 30 35
727 30 35
728 9 24
728 9 24
729 9 28
729 9 24
729 9 14
729 29 12
729 29 12
729 33 40
729 33 40
730 15 19
730 15 19
730 40 5
730 40 5
731 15 32
731 15 32
731 20 34
731 20 34
732 16 24
732 16 24
732 41 18
732 41 16
732 41 19
733 33 36
733 33 36
733 40 41
733 40 41
734 1 16
734 1 12
734 1 31
734 20 28
734 20 28
735 30 32
735 30 32
735 40 39
735 40 39
736 8 41
736 8 41
736 36 19
736 36 19
737 13 21
737 13 21
737 23 15
737 23 15
738 1 42
738 1 42
738 24 40
738 24 40
738 29 37
738 29 37
739 16 33
739 16 33
740 13 23
740 13 23
740 41 34
740 41 34
741 18 34
741 18 34
741 22 20
741 22 20
742 27 32
742 27 32
742 39 41
742 39 41
743 23 43
743 23 43
743 26 36
743 26 36
743 31 1
743 31 1
744 27 25
744 27 25
744 39 25
744 39 25
745 11 29
745 11 29
745 31 5
745 31 5
746 14 8
746 14 8
746 38 40
746 38 40
747 12 15
747 12 15
747 42 10
747 42 10
748 28 2
748 28 2
749 40 11
749 40 11
750 19 14
750 19 14
750 26 28
750 26 28
751 19 5
751 19 5
751 43 38
751 43 38
752 22 44
752 22 44
752 34 38
752 34 38
752 34 26
752 34 26
753 34 11
753 34 11
753 42 38
753 42 38
754 22 25
754 22 25
754 44 35
754 44 35
755 23 6
755 23 6
755 39 15
755 39 15
756 23 26
756 23 26
756 32 23
756 32 23
757 5 21
757 5 21
757 15 39
757 15 39
758 10 34
758 10 34
759 11 17
759 11 17
759 33 26
759 33 26
760 5 8
760 5 8
760 7 41
760 7 41
761 18 19
761 18 12
761 19 12
761 27 7
761 27 7
762 18 30
762 18 30
762 34 8
762 34 8
763 14 35
763 14 35
763 17 14
763 17 14
764 9 5
764 9 5
764 43 5
764 43 5
765 24 20
765 24 20
765 33 8
765 33 8
766 18 17
766 18 17
766 31 5
766 31 5
767 43 9
767 43 9
767 44 15
767 44 15
768 39 20
768 39 20
768 44 27
768 44 27
769 13 42
769 13 42
769 17 27
769 17 27
770 24 14
770 24 14
770 40 34
770 40 34
771 30 24
771 30 24
771 36 42
771 36 42
772 27 29
772 27 29
772 38 8
772 38 8
773 12 31
773 12 31
773 35 22
773 35 22
774 30 20
774 30 20
774 36 17
774 36 17
775 11 43
775 11 43
775 39 28
775 39 28
775 41 46
775 45 41
775 45 46
776 17 30
776 17 30
776 31 8
776 31 8
777 1 25
777 1 25
777 33 5
777 33 5
778 13 26
778 13 26
778 30 46
778 30 46
779 24 23
779 24 23
779 26 37
779 26 37
780 6 1
780 6 1
780 35 43
780 35 43
781 8 31
781 8 31
781 14 15
781 22 14
781 22 15
781 40 20
781 40 20
782 11 43
782 11 43
782 36 24
782 36 24
783 22 33
783 22 33
783 25 21
783 25 21
784 19 8
784 19 8
784 29 1
784 29 1
785 24 5
785 24 5
785 29 35
785 29 35
786 23 1
786 23 1
786 45 39
786 45 25
786 45 43
786 46 13
786 46 13
787 15 28
787 15 28
787 23 8
787 23 8
788 36 5
788 36 5
788 44 27
788 44 27
789 19 26
789 19 26
789 30 39
789 30 39
790 1 46
790 1 46
790 46 29
790 46 29
791 19 14
791 19 14
791 25 6
791 25 6
792 8 40
792 8 40
792 32 10
792 32 10
793 20 38
793 20 38
793 27 33
793 27 33
794 7 2
794 7 2
794 14 27
794 14 27
795 13 16
795 13 16
795 28 41
795 28 41
796 1 14
796 1 14
796 36 32
796 36 32
797 5 14
797 5 14
797 32 2
797 32 2
798 15 23
798 15 23
798 24 43
798 24 43
799 18 22
799 18 22
800 42 10
800 42 10
801 5 2
801 5 2
801 29 30
801 29 30
802 5 18
802 5 18
803 11 31
803 11 31
803 26 15
803 26 15
804 7 42
804 7 42
804 40 30
804 40 30
805 28 15
805 28 15
805 38 5
805 38 5
806 25 17
806 25 17
806 43 40
806 43 40
807 12 32
807 12 32
807 15 23
807 15 23
808 7 11
808 7 11
808 28 31
808 28 31
809 11 7
809 11 7
809 37 28
809 37 28
810 19 38
810 19 38
810 42 6
810 42 6
811 5 34
811 5 34
812 30 39
812 30 39
813 15 9
813 15 9
814 22 46
814 22 46
814 44 34
814 44 34
815 13 23
815 13 23
815 28 45
815 28 45
816 20 17
816 20 17
816 35 28
816 35 28
817 10 32
817 10 32
817 34 39
817 34 39
818 16 34
818 16 34
819 6 45
819 6 45
819 23 25
819 23 25
820 8 34
820 8 34
821 19 6
821 19 6
821 40 11
821 40 11
822 9 30
822 9 30
822 19 24
822 19 24
823 5 23
823 5 23
823 25 10
823 25 10
824 19 33
824 19 33
825 16 35
825 16 35
825 22 45
825 22 45
826 2 12
826 2 12
826 26 15
826 26 15
827 14 10
827 14 10
827 21 6
827 21 6
828 6 1
828 6 1
828 38 42
828 38 42
829 22 13
829 22 13
829 42 32
829 42 32
830 11 32
830 11 32
830 31 24
830 31 24
831 13 1
831 13 1
831 25 39
831 25 39
832 28 29
832 28 29
832 46 33
832 46 33
833 23 33
833 23 33
833 46 2
833 46 2
834 15 45
834 15 45
834 34 38
834 34 38
835 18 43
835 18 43
835 33 31
835 33 31
836 11 10
836 11 10
836 42 37
836 42 37
837 15 44
837 15 44
837 42 13
837 42 13
838 10 18
838 10 18
838 21 10
838 21 10
839 18 13
839 18 25
839 18 39
839 38 25
839 38 25
840 27 38
840 27 38
841 9 22
841 9 22
841 28 37
841 28 37
842 13 18
842 13 18
842 21 34
842 21 34
843 2 26
843 2 26
843 41 33
843 41 33
844 16 39
844 16 39
844 22 46
844 22 46
845 22 19
845 22 19
846 2 35
846 2 35
846 11 21
846 11 21
847 2 39
847 2 39
847 5 18
847 5 18
848 5 45
848 5 45
848 8 41
848 8 41
849 38 29
849 38 29
850 15 21
850 15 21
850 34 13
850 34 13
851 14 21
851 14 21
851 26 34
851 26 34
852 24 11
852 24 11
853 7 33
853 7 33
853 39 38
853 39 38
854 30 21
854 30 21
854 38 39
854 38 39
855 12 21
855 12 21
856 30 22
856 30 22
856 43 30
856 43 30
857 7 30
857 7 30
857 23 9
857 23 9
858 31 36
858 31 36
858 34 2
858 34 2
859 19 2
859 19 2
859 38 6
859 38 6
860 14 32
860 14 32
860 16 44
860 16 44
861 8 28
861 8 28
861 18 7
861 18 7
862 33 23
862 33 23
863 24 27
863 24 27
863 43 41
863 43 41
864 1 32
864 1 32
864 19 42
864 19 42
865 7 38
865 7 38
865 22 23
865 22 23
866 13 34
866 13 34
866 36 7
866 36 7
867 20 42
867 20 42
867 36 44
867 36 44
868 15 26
868 15 26
869 11 41
869 11 41
869 30 36
869 30 36
870 20 17
870 20 17
870 45 25
870 45 25
871 1 25
871 1 29
871 1 13
871 25 39
871 25 39
871 46 8
871 46 8
872 21 34
872 21 34
872 37 39
872 37 39
873 12 2
873 12 2
873 46 34
873 46 34
874 14 24
874 14 24
874 16 2
874 16 2
875 25 2
875 25 2
875 42 22
875 42 22
876 18 38
876 18 38
876 35 21
876 35 21
877 26 41
877 26 41
878 25 35
878 25 35
878 27 28
878 27 28
879 24 18
879 24 18
879 44 25
879 44 25
880 26 32
880 26 32
880 44 45
880 44 45
881 10 25
881 10 25
881 12 42
881 12 42
882 8 30
882 8 30
882 36 7
882 36 18
882 36 45
882 39 9
882 39 9
883 23 28
883 23 28
883 32 27
883 32 27
884 5 22
884 5 22
884 20 33
884 20 33
884 47 48
884 47 36
884 47 34
885 37 21
885 37 21
885 39 44
885 39 44
886 44 17
886 44 17
887 10 19
887 10 19
887 43 12
887 43 12
888 2 27
888 2 27
888 17 49
888 17 49
888 31 29
888 31 29
889 34 26
889 34 26
889 44 10
889 44 10
890 5 25
890 5 25
891 15 33
891 15 33
891 20 13
891 20 13
892 16 43
892 16 43
892 42 16
892 42 16
893 6 33
893 6 33
893 9 30
893 9 30
894 20 12
894 20 12
894 41 34
894 41 34
895 21 1
895 21 1
895 24 46
895 24 46
896 34 12
896 34 12
896 48 1
896 48 1
897 2 23
897 2 23
897 47 48
897 47 48
898 30 27
898 30 27
898 40 13
898 40 13
899 9 33
899 9 33
899 49 41
899 49 41
900 25 48
900 25 48
900 35 18
900 35 18
901 9 13
901 9 13
901 36 13
901 36 13
902 44 12
902 44 12
902 45 26
902 45 26
903 18 14
903 18 14
904 22 48
904 22 48
904 23 34
904 23 34
905 15 14
905 15 14
905 21 26
905 21 26
906 19 33
906 19 33
906 49 35
906 49 35
907 9 20
907 9 31
907 9 31
907 21 9
907 21 20
907 40 29
907 40 29
908 9 32
908 9 32
908 29 43
908 30 15
908 30 15
908 32 29
908 32 43
909 19 14
909 19 14
909 21 27
909 21 27
910 19 39
910 19 39
910 20 18
910 20 18
911 19 13
911 19 13
911 27 33
911 27 33
912 5 9
912 5 9
912 35 47
912 35 47
913 12 37
913 12 37
913 24 27
913 24 27
914 11 35
914 11 35
914 30 2
914 30 2
915 2 5
915 2 5
915 39 19
915 39 19
916 25 29
916 25 29
916 31 15
916 31 15
917 8 40
917 8 40
917 23 26
917 23 26
918 30 36
918 30 36
918 46 11
918 46 11
919 15 17
919 15 17
919 28 41
919 28 41
920 6 46
920 6 46
920 16 41
920 16 29
920 16 40
920 17 20
920 17 20
921 21 30
921 21 30
922 15 12
922 15 12
922 30 25
922 30 25
923 36 11
923 36 11
923 40 29
923 40 29
924 37 39
924 37 39
924 43 46
924 43 46
925 27 7
925 27 7
925 31 37
925 31 37
926 49 7
926 49 7
927 1 37
927 1 37
927 31 44
927 31 44
928 11 24
928 11 24
928 11 47
928 11 47
929 26 18
929 26 18
929 48 47
929 48 47
930 5 10
930 5 10
930 41 14
930 41 14
930 50 34
930 50 49
930 50 5
931 44 27
931 44 27
932 7 44
932 7 44
932 9 8
932 9 8
933 34 10
933 34 10
933 34 37
933 34 37
933 51 52
933 51 52
934 10 8
934 10 8
935 1 5
935 1 5
936 6 29
936 6 29
936 24 29
936 24 29
937 18 17
937 18 17
937 52 8
937 52 8
938 44 16
938 44 16
939 11 37
939 11 37
939 50 23
939 50 23
940 1 6
940 1 6
940 1 18
940 1 18
941 33 38
941 33 38
941 45 13
941 45 13
942 20 6
942 20 6
942 47 33
942 47 33
943 29 14
943 29 14
943 34 17
943 34 17
944 7 34
944 21 7
944 21 34
944 47 15
944 47 15
944 51 17
944 51 17
945 11 2
945 11 2
945 27 32
945 27 32
946 21 30
946 21 30
946 52 42
946 52 42
947 14 1
947 14 1
947 29 44
947 29 44
948 17 23
948 17 23
948 24 41
948 24 41
949 7 17
949 7 17
949 9 32
949 9 26
949 9 27
949 22 49
949 22 49
950 39 25
950 39 25
950 52 14
950 52 14
951 8 33
951 8 33
951 18 45
951 18 45
952 20 39
952 20 39
952 35 37
952 35 37
953 38 25
953 38 25
953 47 36
953 47 36
954 31 32
954 31 32
954 38 5
954 38 5
955 1 26
955 1 26
955 40 34
955 40 34
956 2 40
956 2 40
956 33 24
956 33 24
957 19 40
957 19 40
957 50 47
957 50 47
958 23 36
958 23 36
959 6 2
959 6 2
959 43 28
959 43 28
960 25 30
960 25 30
960 37 11
960 37 11
961 21 27
961 21 27
961 42 9
961 42 9
962 10 7
962 10 7
962 36 42
962 36 42
963 28 49
963 28 49
963 46 14
963 46 14
964 45 9
964 45 9
964 46 39
964 46 39
965 11 46
965 11 46
966 33 15
966 33 15
966 40 22
966 40 22
967 1 6
967 1 6
968 12 20
968 12 20
968 47 5
968 47 5
969 1 39
969 1 39
969 16 39
969 16 39
970 41 47
970 41 47
971 21 22
971 21 22
971 52 23
971 52 23
972 22 7
972 22 7
972 44 22
972 44 22
973 45 15
973 45 15
973 46 49
973 46 49
974 23 41
974 23 41
974 35 10
974 35 10
975 43 10
975 43 10
975 46 39
975 46 39
976 7 17
976 7 17
976 27 6
976 27 6
977 28 33
977 28 33
977 36 17
977 36 17
978 18 14
978 18 14
978 39 2
978 39 2
979 39 41
979 39 41
979 42 39
979 42 39
980 1 17
980 1 17
980 34 28
980 34 28
980 53 54
980 53 55
980 53 14
981 40 49
981 40 49
981 41 27
981 41 27
982 13 26
982 13 26
982 27 18
982 27 18
983 31 44
983 31 44
983 52 26
983 52 26
984 18 19
984 18 19
984 23 6
984 23 6
985 46 27
985 46 27
985 50 52
985 50 52
986 8 51
986 8 51
986 27 1
986 27 1
987 39 16
987 39 16
987 48 6
987 49 11
987 49 11
987 53 48
987 53 6
988 21 48
988 21 48
988 47 10
988 47 10
989 14 39
989 14 39
990 18 9
990 18 9
990 46 41
990 46 41
991 51 44
991 51 44
991 55 45
991 55 45
992 15 42
992 15 42
992 16 29
992 16 29
993 12 9
993 12 9
994 1 11
994 1 11
994 10 42
994 10 42
995 22 25
995 22 25
995 41 20
995 41 20
995 42 53
995 45 42
995 45 53
995 52 53
995 56 52
995 56 53
996 25 57
996 25 57
996 34 35
996 34 35
996 45 56
996 45 56
997 2 44
997 2 44
997 56 38
997 56 38
998 42 18
998 42 18
998 54 19
998 54 19
999 15 47
999 15 47
999 44 28
999 44 28
1000 18 10
1000 18 10
1000 53 40
1000 53 40
1001 51 10
1001 51 10
1002 40 46
1002 40 46
1002 49 31
1002 49 31
1003 7 13
1003 7 13
1003 24 51
1003 24 51
1003 33 25
1003 45 25
1003 45 33
1004 26 50
1004 26 50
1004 40 56
1004 40 56
1005 35 46
1005 35 46
1005 55 54
1005 55 54
1006 17 7
1006 17 32
1006 17 39
1006 24 11
1006 24 11
1006 24 42
1006 24 42
1007 41 28
1007 41 28
1007 45 16
1007 45 16
1008 19 33
1008 19 33
1008 23 52
1008 23 52
1009 17 39
1009 17 39
1009 18 58
1009 18 58
1009 40 7
1009 40 7
1010 14 58
1010 14 58
1010 24 57
1010 24 57
1011 7 1
1011 7 1
1011 7 50
1011 7 50
1012 2 57
1012 2 57
1013 1 52
1013 1 52
1013 29 52
1013 29 52
1014 26 49
1014 26 49
1014 29 22
1014 33 29
1014 33 22
1014 51 23
1014 51 23
1015 30 16
1015 30 16
1016 35 41
1016 35 41
1016 48 22
1016 48 22
1017 42 45
1017 42 45
1018 24 18
1018 24 18
1018 52 32
1018 52 32
1019 44 37
1019 44 37
1019 44 18
1019 44 18
1020 17 23
1020 17 23
1021 16 51
1021 16 51
1021 55 2
1021 55 2
1022 9 30
1022 9 30
1022 23 34
1022 23 34
1023 2 48
1023 2 48
1023 40 17
1023 40 17
1024 28 34
1024 28 34
1024 33 8
1024 33 8
1025 7 55
1025 7 55
1025 16 49
1025 16 49
1026 8 33
1026 8 33
1026 49 50
1026 49 50
1027 14 39
1027 14 39
1027 40 24
1027 40 24
1028 15 21
1028 15 21
1028 18 21
1028 18 21
1029 52 40
1029 52 40
1029 56 53
1029 56 53
1029 59 43
1029 59 17
1029 59 46
1030 9 16
1030 9 16
1031 38 50
1031 38 50
1032 47 50
1032 47 50
1033 56 29
1033 56 29
1033 58 43
1033 58 43
1034 33 22
1034 33 22
1034 37 14
1034 37 14
1035 48 10
1035 48 10
1036 22 32
1036 22 32
1037 26 44
1037 26 44
1037 56 15
1037 56 15
1038 42 5
1038 42 5
1038 54 58
1038 54 58
1039 14 42
1039 14 42
1039 24 16
1039 24 16
1040 15 19
1040 15 19
1040 55 40
1040 55 40
1041 2 18
1041 2 18
1042 49 13
1042 49 13
1042 53 16
1042 53 16
1043 26 43
1043 26 43
1043 29 53
1043 29 53
1044 35 18
1044 35 18
1044 52 50
1044 52 50
1045 41 19
1045 41 19
1045 44 24
1045 44 24
1046 16 36
1046 16 36
1047 33 16
1047 33 16
1048 19 5
1048 19 5
1048 50 54
1048 50 54
1049 58 54
1049 58 54
1050 15 35
1050 15 35
1051 31 9
1051 31 9
1051 40 12
1051 40 12
1052 11 54
1052 11 54
1052 47 22
1052 47 22
1053 18 5
1053 18 5
1053 48 46
1053 48 46
1054 43 7
1054 43 7
1054 48 17
1054 48 17
1055 20 52
1055 20 52
1055 23 7
1055 23 7
1056 26 41
1056 26 41
1057 9 5
1057 9 5
1057 50 30
1057 50 30
1058 25 48
1058 25 48
1058 55 42
1058 55 42
1059 22 20
1059 22 30
1059 22 42
1059 27 18
1059 27 18
1059 29 55
1059 29 55
1060 30 25
1060 30 25
1060 58 59
1060 58 59
1061 32 35
1061 32 35
1061 57 52
1061 57 52
1062 1 23
1062 1 23
1062 47 33
1062 47 33
1063 46 43
1063 46 43
1064 12 50
1064 12 50
1064 58 28
1064 58 28
1065 12 22
1065 12 22
1065 44 5
1065 44 5
1066 9 10
1066 9 10
1066 18 34
1066 18 34
1067 25 35
1067 25 35
1067 41 39
1067 41 39
1067 45 60
1067 45 60
1068 24 36
1068 24 36
1068 50 34
1068 50 34
1069 14 24
1069 14 24
1069 60 45
1069 60 45
1070 10 15
1070 10 15
1070 44 8
1070 44 8
1071 12 33
1071 12 33
1072 19 60
1072 56 9
1072 56 9
1072 61 19
1072 61 60
1073 17 18
1073 17 18
1073 39 5
1073 39 5
1074 13 46
1074 13 46
1074 43 46
1074 43 46
1075 6 17
1075 6 17
1075 55 43
1075 55 43
1076 36 39
1076 36 39
1076 53 40
1076 53 40
1077 12 20
1077 12 20
1078 23 31
1078 23 31
1078 47 26
1078 47 26
1078 62 26
1078 62 32
1078 62 21
1079 26 63
1079 26 63
1079 26 38
1079 26 38
1079 38 15
1079 38 15
1080 13 62
1080 13 62
1080 34 35
1080 34 35
1081 24 52
1081 24 52
1081 58 7
1081 58 7
1082 49 47
1082 49 47
1083 46 31
1083 46 31
1083 63 43
1083 63 1
1083 63 48
1084 16 31
1084 16 31
1084 33 35
1084 33 35
1085 5 30
1085 5 30
1085 40 6
1085 40 6
1086 6 43
1086 6 43
1086 21 7
1086 21 7
1087 17 47
1087 17 47
1087 40 51
1087 40 51
1088 10 61
1088 10 61
1088 40 6
1088 40 6
1089 26 38
1089 26 38
1089 28 30
1089 28 30
1090 52 44
1090 52 44
1090 60 13
1090 60 13
1091 41 19
1091 41 19
1092 52 42
1092 52 42
1092 57 15
1092 57 15
1093 50 1
1093 50 1
1093 56 36
1093 56 36
1094 11 30
1094 11 30
1094 46 1
1094 46 1
1095 13 42
1095 13 42
1096 5 19
1096 5 19
1096 32 47
1096 32 47
1097 51 62
1097 51 62
1097 61 11
1097 61 11
1098 14 38
1098 14 38
1098 50 59
1098 50 59
1099 10 30
1099 10 30
1099 21 34
1099 21 34
1100 30 19
1100 30 19
1100 61 32
1100 61 32
1101 45 39
1101 45 39
1101 61 37
1101 61 37
1102 6 51
1102 6 51
1102 31 41
1102 31 41
1103 31 33
1103 31 33
1104 48 26
1104 48 26
1104 55 25
1104 55 25
1105 18 13
1105 18 13
1106 8 25
1106 8 25
1106 32 53
1106 32 53
1107 2 22
1107 2 22
1107 20 17
1107 20 17
1108 34 17
1108 34 17
1108 48 5
1108 48 5
1109 37 49
1109 37 49
1109 59 9
1109 59 9
1110 12 25
1110 12 25
1110 34 39
1110 34 39
1111 5 21
1111 5 21
1112 49 63
1112 49 63
1112 63 8
1112 63 8
1113 8 16
1113 8 16
1113 41 10
1113 41 10
1114 13 61
1114 13 61
1114 20 58
1114 20 58
1115 34 46
1115 34 46
1115 48 29
1115 48 29
1116 1 10
1116 1 10
1116 8 28
1116 8 28
1117 34 53
1117 34 53
1117 50 20
1117 50 20
1118 13 35
1118 13 35
1118 47 2
1118 47 2
1119 36 28
1119 36 28
1119 41 23
1119 41 23
1120 10 61
1120 10 61
1120 31 39
1120 31 39
1121 2 23
1121 2 23
1121 51 49
1121 51 49
1122 10 18
1122 10 18
1122 54 34
1122 54 34
1123 28 27
1123 28 27
1123 39 38
1123 39 38
1124 12 37
1124 12 37
1124 17 37
1124 17 37
1125 12 10
1125 12 10
1125 31 62
1125 31 62
1126 34 44
1126 34 44
1126 55 34
1126 55 34
1126 64 6
1126 64 59
1126 64 44
1127 26 46
1127 26 46
1127 46 26
1127 46 26
1128 29 17
1128 29 17
1128 62 9
1128 62 9
1129 12 64
1129 12 64
1130 26 19
1130 26 19
1130 49 64
1130 49 64
1131 10 9
1131 10 9
1132 28 40
1132 28 40
1132 42 59
1132 42 59
1133 39 2
1133 39 2
1133 60 8
1133 60 8
1134 35 63
1134 35 63
1135 12 57
1135 12 57
1135 44 25
1135 44 25
1136 35 53
1136 35 53
1136 53 37
1136 53 37
1137 25 36
1137 25 36
1137 63 45
1137 63 45
1137 65 27
1137 65 12
1137 65 1
1138 44 43
1138 44 43
1138 47 50
1138 47 50
1139 1 10
1139 1 10
1139 15 22
1139 15 22
1140 21 62
1140 21 62
1140 39 34
1140 39 34
1141 50 35
1141 50 35
1141 53 2
1141 53 2
1142 41 10
1142 41 10
1142 49 63
1142 49 63
1143 5 33
1143 5 33
1143 50 53
1143 50 53
1144 12 8
1144 12 8
1145 11 38
1145 11 38
1145 22 8
1145 22 8
1146 42 65
1146 42 65
1146 63 17
1146 63 17
1147 27 15
1147 27 15
1147 31 30
1147 31 30
1148 22 34
1148 22 34
1148 26 23
1148 26 23
1149 1 2
1149 1 2
1149 22 9
1149 22 9
1150 17 19
1150 17 19
1150 26 35
1150 26 35
1151 53 10
1151 53 10
1151 61 17
1151 61 17
1152 14 44
1152 14 44
1152 37 53
1152 37 53
1153 45 46
1153 45 43
1153 45 48
1153 58 30
1153 58 30
1154 21 56
1154 21 56
1154 58 42
1154 58 42
1155 48 32
1155 48 32
1155 53 12
1155 53 12
1156 12 1
1156 12 1
1156 13 27
1156 13 27
1157 61 42
1157 61 42
1157 63 49
1157 63 49
1158 60 53
1158 60 53
1159 32 20
1159 32 20
1159 49 38
1159 49 38
1160 11 45
1160 11 45
1160 27 65
1160 27 65
1161 44 23
1161 44 23
1161 47 27
1161 47 27
1162 15 56
1162 15 56
1163 49 38
1163 49 38
1163 64 38
1163 64 38
1164 9 1
1164 9 1
1164 59 61
